frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,face_detected,pose_detected
366,0,0,False,0,1.2210395451636262,0,True,True
367,0,0,False,0,1.5316077920110123,0,True,True
368,0,0,False,0,1.0139787227853019,0,True,True
369,0,0,False,0,0.9109868579102209,0,True,True
370,0,0,False,0,0.8083524224313525,0,True,True
371,0,0,False,0,0.9928950435064339,0,True,True
372,0,0,False,0,1.4475996868564653,0,True,True
373,0,0,False,0,1.2124280899449285,0,True,True
374,0,0,False,0,0.814094831057751,0,True,True
375,0,0,False,0,1.1293404160636622,0,True,True
376,0,0,False,0,1.1416126241725046,0,True,True
377,0,0,False,0,1.5343414997007687,0,True,True
378,0,0,False,0,1.542601475225691,0,True,True
379,0,0,False,0,1.437226996321889,0,True,True
380,0,0,False,0,1.8031604847545324,0,True,True
381,0,0,False,0,1.3346064819147898,0,True,True
382,0,0,False,0,2.7822787919868124,0,True,True
383,0,0,False,0,0.9374836308723206,0,True,True
384,0,0,False,0,2.1945673566445114,0,True,True
385,0,0,False,0,1.8312128708973394,0,True,True
386,0,1,False,0,2.6698897620076245,0,True,True
387,0,1,False,0,2.9023708867417137,0,True,True
388,0,1,False,0,3.002610634039371,0,True,True
389,1,1,False,0,2.9478433229401695,0,True,True
390,0,1,False,0,4.89656116244799,0,True,True
391,0,1,False,0,4.091684962489054,0,True,True
392,0,1,False,0,6.054191894114834,0,True,True
393,0,1,False,0,6.646087678493873,0,True,True
394,0,1,False,0,5.042451069170913,0,True,True
395,0,1,False,0,5.5352553694621935,0,True,True
396,0,1,False,0,5.2161950632711465,0,True,True
397,0,1,False,0,4.945966547104157,0,True,True
398,0,1,False,0,5.152708687307513,0,True,True
399,0,0,False,0,5.557232209550818,0,True,True
400,0,1,False,0,5.250272729733046,0,True,True
401,0,1,False,0,3.595826049534778,0,True,True
402,0,1,False,0,3.12489650341476,0,True,True
403,0,1,False,0,3.4865587754712264,0,True,True
404,0,1,False,0,1.2188752351312977,0,True,True
405,0,1,False,0,0.0,0,True,True
406,0,1,False,0,0.9956820226756887,0,True,True
407,0,1,False,0,0.3814576096421533,0,True,True
408,0,1,False,0,2.338843876988135,0,True,True
409,0,1,False,0,0.7731754603203252,0,True,True
410,0,1,False,0,1.4009762037837108,0,True,True
411,0,1,False,0,3.119300342112424,0,True,True
412,0,1,False,0,2.379554760327415,0,True,True
413,0,1,False,0,2.0595416359891043,0,True,True
414,0,1,False,0,1.7996851259169435,0,True,True
415,0,1,False,0,1.8907833552804176,0,True,True
416,0,1,False,0,0.0,0,True,True
417,0,1,False,0,0.787220712873106,0,True,True
418,0,1,False,0,0.0,0,True,True
419,0,1,False,0,1.4563586343396875,0,True,True
420,0,1,False,0,1.255861459775569,0,True,True
421,0,1,False,0,0.7984957503137066,0,True,True
422,0,1,False,0,1.9501781049728688,0,True,True
423,0,1,False,0,1.327472109472726,0,True,True
424,0,0,False,0,2.2993601616164843,0,True,True
425,0,0,False,0,2.0805760501544497,0,True,True
426,0,0,False,0,2.8734384975935243,0,True,True
427,0,0,False,0,4.0627837128335385,0,True,True
428,0,0,False,0,7.003168230226872,0,True,True
429,0,0,False,0,8.605893497320091,0,True,True
430,0,0,False,0,10.977545893830655,0,True,True
431,0,0,False,1,13.687490856324258,0,True,True
432,0,0,False,1,14.81181581744257,0,True,True
433,0,1,False,1,17.694235212456874,0,True,True
434,1,1,False,1,21.71315358031685,0,True,True
435,0,1,False,1,22.861339983693693,0,True,True
436,0,1,False,1,23.850473908076925,0,True,True
437,0,1,False,1,24.569489861370247,0,True,True
438,0,1,False,1,26.04637096354603,0,True,True
439,0,1,False,1,24.88154510586067,0,True,True
440,0,1,False,1,25.664119611467267,0,True,True
441,0,1,False,1,23.95276958883374,0,True,True
442,0,1,False,1,24.37236492240353,0,True,True
443,0,1,False,1,23.030035866682045,0,True,True
444,0,1,False,1,22.8823336730125,0,True,True
445,0,1,False,1,22.504844131902964,0,True,True
446,0,1,False,1,21.890350395218213,0,True,True
447,0,1,False,1,19.660508120028712,0,True,True
448,0,0,False,0,,0,False,True
449,0,1,False,1,18.905862434116912,0,True,True
450,0,1,False,1,18.94650468950905,0,True,True
451,0,1,False,1,20.845293647539883,0,True,True
452,0,1,False,1,19.802661502138704,0,True,True
453,0,1,False,1,20.638774216668974,0,True,True
454,0,1,False,1,21.22456338289265,0,True,True
455,0,1,False,1,21.57351895653098,0,True,True
456,0,1,False,1,20.913320444479982,0,True,True
457,0,1,False,1,21.64897677778376,0,True,True
458,0,1,False,1,21.015816297373775,0,True,True
459,0,1,False,1,21.68689442328589,0,True,True
460,0,1,False,1,21.95589722659736,0,True,True
461,0,1,False,1,21.25050550713324,0,True,True
462,0,1,False,1,20.447917435258464,0,True,True
463,0,1,False,1,21.074490353908626,0,True,True
464,0,1,False,1,21.113500078365256,0,True,True
465,0,1,False,1,26.08155396618773,0,True,True
466,0,1,False,1,27.005027183742754,0,True,True
467,0,1,False,1,26.661671287030185,0,True,True
468,0,1,False,1,30.796062046485968,0,True,True
469,0,1,False,1,31.9029474778091,0,True,True
470,0,1,False,1,30.745349281773336,0,True,True
471,0,1,False,1,30.323606862549987,0,True,True
472,0,1,False,1,30.492346198968786,0,True,True
473,0,1,False,1,28.060196979045934,0,True,True
474,0,1,False,1,23.5448262042618,0,True,True
475,0,1,False,1,24.818209300018303,0,True,True
476,0,1,False,1,23.117664325212793,0,True,True
477,0,1,False,1,19.17900802581072,0,True,True
478,0,1,False,1,16.016359178376483,0,True,True
479,0,1,False,1,12.169591227601034,0,True,True
480,0,1,False,1,8.24071182970788,0,True,True
481,0,1,False,1,3.958794061465016,0,True,True
482,0,0,False,1,0.19998445667886897,0,True,True
483,0,0,False,1,1.5911402711945872,0,True,True
484,0,0,False,0,3.1628602972249675,0,True,True
485,0,0,False,0,3.034039646945012,0,True,True
486,0,0,False,0,2.6535205958102304,0,True,True
487,0,0,False,0,2.9249779491563666,0,True,True
488,0,0,False,0,2.50849680608752,0,True,True
489,0,0,False,0,1.4488061762577658,0,True,True
490,0,0,False,0,0.4382000947272508,0,True,True
491,0,0,False,0,1.9414863909143774,0,True,True
492,0,0,False,0,4.8422246977789545,0,True,True
493,0,0,False,0,5.111244256451734,0,True,True
494,0,0,False,0,5.280358191021031,0,True,True
495,0,0,False,0,5.824234094620076,0,True,True
496,0,0,False,0,6.08989406306833,0,True,True
497,0,0,False,0,4.919926199510864,0,True,True
498,0,0,False,0,3.976730975077567,0,True,True
499,0,0,False,0,1.3433734023978348,0,True,True
500,0,0,False,0,1.0139787227853019,0,True,True
501,0,0,False,0,2.222002041921127,0,True,True
502,0,0,False,0,2.9866369904751666,0,True,True
