frame,blink,perclos,rubbing,head_tilt_state,head_tilt_angle,yawn,face_detected,pose_detected
510,0,0,False,0,1.009018993957029,0,True,True
511,1,1,False,0,1.4293485804879975,0,True,True
512,1,1,False,0,1.9825238610843805,0,True,True
513,1,1,False,0,0.7712427554411444,0,True,True
514,1,1,False,0,0.31830661145136596,0,True,True
515,0,0,False,0,1.765784619742254,0,True,True
516,0,0,False,0,3.8580357818119975,0,True,True
517,0,0,False,0,3.9934149882807324,0,True,True
518,0,0,False,0,5.174520715515455,0,True,True
519,0,0,False,0,3.319436350317081,0,True,True
520,0,0,False,0,3.3730592790303735,0,True,True
521,0,0,False,0,3.7553400732005335,0,True,True
522,0,0,False,0,3.3856895852427407,0,True,True
523,0,0,False,0,3.471614533921367,0,True,True
524,0,0,False,0,2.9053757098622293,0,True,True
525,0,0,False,0,3.636336914804916,0,True,True
526,0,0,False,0,2.5781810211999088,0,True,True
527,1,1,False,0,2.966609170830886,0,True,True
528,1,1,False,0,4.3056516091653805,0,True,True
529,1,1,False,0,2.7791668640720806,0,True,True
530,1,1,False,0,3.1677181277577735,0,True,True
531,1,1,False,0,2.808484877345993,0,True,True
532,0,0,False,0,3.8286169099966454,0,True,True
533,0,0,False,0,3.2737062447840164,0,True,True
534,0,0,False,0,3.5967170776284667,0,True,True
535,0,0,False,0,3.280161906575386,0,True,True
536,0,0,False,0,3.0543880006166937,0,True,True
537,0,0,False,0,4.118189703988783,0,True,True
538,0,0,False,0,3.314585820643489,0,True,True
539,0,0,False,0,2.5472622657672774,0,True,True
540,0,0,False,0,2.878987064211336,0,True,True
541,0,0,False,0,2.00564737138861,0,True,True
542,0,0,False,0,3.4404948727427276,0,True,True
543,0,0,False,0,2.7899847363687824,0,True,True
544,0,0,False,0,2.3395769777017126,0,True,True
545,0,0,False,0,3.0645348072851286,0,True,True
546,0,0,False,0,2.0647979228384603,0,True,True
547,0,0,False,0,2.668164176093546,0,True,True
548,0,0,False,0,2.181641403551466,0,True,True
549,0,0,False,0,1.2165229019424448,0,True,True
550,0,0,False,0,2.092568732997681,0,True,True
551,0,0,False,0,2.092568732997681,0,True,True
552,0,0,False,0,3.1000310356495087,0,True,True
553,0,0,False,0,1.4746151835675168,0,True,True
554,0,0,False,0,1.6491350204869877,0,True,True
555,0,0,False,0,2.51327788110409,0,True,True
556,0,0,False,0,1.345250506251999,0,True,True
557,0,0,False,0,1.1503630613296572,0,True,True
558,0,0,False,0,1.9204407587542562,0,True,True
559,0,0,False,0,1.1643880401238758,0,True,True
560,0,0,False,0,0.45381846600045717,0,True,True
561,0,0,False,0,1.603862771154931,0,True,True
562,0,0,False,0,1.0522531419130363,0,True,True
563,0,0,False,0,1.0291548043059813,0,True,True
564,0,0,False,0,1.7678270558560691,0,True,True
565,0,0,False,0,1.6365770416167182,0,True,True
566,0,0,False,0,1.987015780474414,0,True,True
567,0,0,False,0,1.4834236989882084,0,True,True
568,0,0,False,0,1.8438953091487946,0,True,True
569,0,0,False,0,1.1344216309770068,0,True,True
570,0,0,False,0,0.34584557537320665,0,True,True
